action_counts,buy_fills,fill_opportunity_quantity,fill_ratio,fills,final_inventory,gross_spread_capture_pnl,liquidation_cost_pnl,mark_to_market_pnl,max_abs_inventory,mean_abs_inventory,negative_markout_loss,negative_markout_quantity,net_pnl,policy,post_fill_markout_pnl,quote_opportunities,regime,seed,sell_fills,steps,strategy,total_reward,transaction_cost_pnl
,46,199,0.45728643,91,1,207.0,2.15,-40.64999999999236,4,1.8533333333333333,78.0,37,-42.79999999999236,inventory_aware,7.0,153,volatile_high_cost,100708,45,300,inventory_aware,-42.79999999999236,13.650000000000015
,47,209,0.44976077,94,0,211.0,0.0,-72.09999999998763,7,2.486666666666667,87.0,41,-72.09999999998763,avellaneda_stoikov,-1.0,160,volatile_high_cost,100708,47,300,avellaneda_stoikov,-72.09999999998763,14.100000000000016
,36,149,0.48993289,73,-1,189.0,2.15,-5.949999999984357,3,1.1766666666666667,55.0,32,-8.099999999984357,bayesian_toxicity,17.0,112,volatile_high_cost,100708,37,300,bayesian_toxicity,-8.099999999984357,10.950000000000008
,37,173,0.42774566,74,0,148.0,0.0,94.51999999994587,11,3.533333333333333,7.0,5,94.51999999994587,fixed_spread,109.0,135,calm_low_cost,100709,37,300,fixed_spread,94.51999999994587,1.4800000000000009
,28,143,0.3986014,57,-1,128.0,2.02,79.85999999997512,5,1.8866666666666667,4.0,2,77.83999999997512,inventory_aware,108.0,110,calm_low_cost,100709,29,300,inventory_aware,77.83999999997512,1.1400000000000006
,29,147,0.40136054,59,-1,133.0,2.02,77.81999999996697,6,2.006666666666667,4.0,2,75.79999999996697,avellaneda_stoikov,109.0,114,calm_low_cost,100709,30,300,avellaneda_stoikov,75.79999999996697,1.1800000000000006
,26,121,0.45454545,55,-3,117.0,6.0600000000000005,79.89999999997599,5,1.33,6.0,4,73.83999999997599,bayesian_toxicity,100.0,94,calm_low_cost,100709,29,300,bayesian_toxicity,73.83999999997599,1.1000000000000005
,35,194,0.37628866,73,-3,146.0,6.449999999999999,79.0500000000211,11,5.12,4.0,4,72.6000000000211,fixed_spread,100.0,140,calm_high_cost,100710,38,300,fixed_spread,72.6000000000211,10.95000000000001
,28,160,0.34375,55,1,118.0,2.15,94.75000000001455,4,1.4333333333333333,4.0,4,92.60000000001455,inventory_aware,72.0,112,calm_high_cost,100710,27,300,inventory_aware,92.60000000001455,8.25
,28,164,0.33536585,55,1,119.0,2.15,99.75000000001455,5,1.5233333333333334,4.0,4,97.60000000001455,avellaneda_stoikov,74.0,115,calm_high_cost,100710,27,300,avellaneda_stoikov,97.60000000001455,8.25
,23,128,0.34375,44,2,94.0,4.3,84.40000000001965,4,1.1166666666666667,5.0,3,80.10000000001965,bayesian_toxicity,62.0,92,calm_high_cost,100710,21,300,bayesian_toxicity,80.10000000001965,6.599999999999999
,41,242,0.49173554,119,-37,238.0,74.74,-1467.3800000000629,37,10.803333333333333,83.0,43,-1542.1200000000629,fixed_spread,42.0,174,volatile_low_cost,100711,78,300,fixed_spread,-1542.1200000000629,2.3800000000000017
,34,165,0.44242424,73,-5,166.0,10.1,-158.4600000000355,5,2.3966666666666665,50.0,27,-168.5600000000355,inventory_aware,22.0,114,volatile_low_cost,100711,39,300,inventory_aware,-168.5600000000355,1.4600000000000009
,37,197,0.44162437,87,-13,196.0,26.26,-264.7400000000489,13,3.23,53.0,27,-291.0000000000489,avellaneda_stoikov,36.0,141,volatile_low_cost,100711,50,300,avellaneda_stoikov,-291.0000000000489,1.740000000000001
,24,142,0.34507042,49,-1,126.0,2.02,-167.98000000002867,5,1.7,28.0,17,-170.00000000002868,bayesian_toxicity,12.0,98,volatile_low_cost,100711,25,300,bayesian_toxicity,-170.00000000002868,0.9800000000000004
,56,226,0.45132743,102,10,204.0,21.5,79.7000000000553,16,7.046666666666667,80.0,48,58.2000000000553,fixed_spread,0.0,168,volatile_high_cost,100712,46,300,fixed_spread,58.2000000000553,15.30000000000002
,41,167,0.49700599,83,-1,191.0,2.15,-67.449999999988,5,2.1566666666666667,52.0,37,-69.599999999988,inventory_aware,9.0,122,volatile_high_cost,100712,42,300,inventory_aware,-69.599999999988,12.450000000000014
,46,188,0.47340426,89,3,205.0,6.449999999999999,4.650000000030559,9,3.276666666666667,60.0,37,-1.7999999999694403,avellaneda_stoikov,21.0,137,volatile_high_cost,100712,43,300,avellaneda_stoikov,-1.7999999999694403,13.350000000000016
,33,136,0.47794118,65,1,157.0,2.15,-17.749999999976353,4,1.61,41.0,28,-19.89999999997635,bayesian_toxicity,0.0,98,volatile_high_cost,100712,32,300,bayesian_toxicity,-19.89999999997635,9.750000000000007
,37,173,0.39884393,69,5,138.0,10.1,225.61999999992258,11,3.8966666666666665,2.0,2,215.5199999999226,fixed_spread,94.0,128,calm_low_cost,100713,32,300,fixed_spread,215.5199999999226,1.3800000000000006
,27,128,0.390625,50,4,113.0,8.08,140.9999999999709,5,1.9666666666666666,2.0,2,132.91999999997088,inventory_aware,73.0,95,calm_low_cost,100713,23,300,inventory_aware,132.91999999997088,1.0000000000000002
,34,140,0.40714286,57,11,134.0,22.22,157.85999999997148,11,2.28,2.0,2,135.63999999997148,avellaneda_stoikov,97.0,103,calm_low_cost,100713,23,300,avellaneda_stoikov,135.63999999997148,1.1400000000000003
,26,109,0.44954128,49,3,110.0,6.0600000000000005,118.01999999997861,3,1.11,4.0,3,111.9599999999786,bayesian_toxicity,74.0,82,calm_low_cost,100713,23,300,bayesian_toxicity,111.9599999999786,0.9800000000000004
,28,182,0.36263736,66,-10,132.0,21.5,107.10000000002037,12,3.4966666666666666,3.0,3,85.60000000002037,fixed_spread,113.0,136,calm_high_cost,100714,38,300,fixed_spread,85.60000000002037,9.900000000000007
,26,143,0.36363636,52,0,115.0,0.0,77.20000000001892,4,1.5733333333333333,2.0,2,77.20000000001892,inventory_aware,98.0,108,calm_high_cost,100714,26,300,inventory_aware,77.20000000001892,7.8
,26,143,0.36363636,52,0,118.0,0.0,62.200000000004366,6,1.9,2.0,2,62.200000000004366,avellaneda_stoikov,103.0,108,calm_high_cost,100714,26,300,avellaneda_stoikov,62.200000000004366,7.800000000000001
,26,141,0.36879433,52,0,113.0,0.0,70.20000000001528,4,1.3233333333333333,1.0,1,70.20000000001528,bayesian_toxicity,97.0,104,calm_high_cost,100714,26,300,bayesian_toxicity,70.20000000001528,7.8
,68,241,0.48547718,117,19,234.0,38.38,-419.3399999999092,21,12.06,88.0,48,-457.7199999999092,fixed_spread,14.0,180,volatile_low_cost,100715,49,300,fixed_spread,-457.7199999999092,2.3400000000000016
,42,198,0.41919192,83,1,185.0,2.02,109.33999999996377,4,1.5766666666666667,55.0,30,107.31999999996377,inventory_aware,10.0,149,volatile_low_cost,100715,41,300,inventory_aware,107.31999999996377,1.660000000000001
,45,207,0.42995169,89,1,189.0,2.02,13.219999999961146,5,1.3266666666666667,65.0,34,11.199999999961147,avellaneda_stoikov,2.0,152,volatile_low_cost,100715,44,300,avellaneda_stoikov,11.199999999961147,1.7800000000000011
,31,149,0.42281879,63,-1,158.0,2.02,115.7399999999725,3,1.4933333333333334,44.0,24,113.7199999999725,bayesian_toxicity,4.0,112,volatile_low_cost,100715,32,300,bayesian_toxicity,113.7199999999725,1.2600000000000007
,44,254,0.38582677,98,-10,196.0,21.5,-430.6999999997497,16,9.196666666666667,59.0,37,-452.1999999997497,fixed_spread,44.0,191,volatile_high_cost,100716,54,300,fixed_spread,-452.1999999997497,14.700000000000017
,33,186,0.3655914,68,-2,158.0,4.3,-285.20000000000437,5,2.24,36.0,20,-289.5000000000044,inventory_aware,39.0,140,volatile_high_cost,100716,35,300,inventory_aware,-289.5000000000044,10.200000000000006
,40,205,0.3902439,80,0,184.0,0.0,-136.99999999997817,8,2.3333333333333335,44.0,25,-136.99999999997817,avellaneda_stoikov,51.0,155,volatile_high_cost,100716,40,300,avellaneda_stoikov,-136.99999999997817,12.00000000000001
,23,138,0.34057971,47,-1,110.0,2.15,-145.04999999998654,3,1.0833333333333333,26.0,17,-147.19999999998655,bayesian_toxicity,40.0,105,volatile_high_cost,100716,24,300,bayesian_toxicity,-147.19999999998655,7.0500000000000025
,42,175,0.45142857,79,5,158.0,10.1,52.41999999989639,11,4.593333333333334,12.0,9,42.31999999989639,fixed_spread,92.0,138,calm_low_cost,100717,37,300,fixed_spread,42.31999999989639,1.5800000000000007
,28,135,0.38518519,52,4,124.0,8.08,28.9599999999773,5,2.1966666666666668,4.0,3,20.8799999999773,inventory_aware,75.0,105,calm_low_cost,100717,24,300,inventory_aware,20.8799999999773,1.0400000000000005
,30,151,0.38410596,58,2,136.0,4.04,62.83999999992375,9,2.993333333333333,9.0,8,58.79999999992375,avellaneda_stoikov,78.0,118,calm_low_cost,100717,28,300,avellaneda_stoikov,58.79999999992375,1.1600000000000006
,24,113,0.40707965,46,2,95.0,4.04,4.07999999997628,5,1.2666666666666666,10.0,9,0.03999999997628034,bayesian_toxicity,56.0,87,calm_low_cost,100717,22,300,bayesian_toxicity,0.03999999997628034,0.9200000000000004
,34,175,0.38285714,67,1,134.0,2.15,185.94999999999345,9,4.086666666666667,1.0,1,183.79999999999345,fixed_spread,103.0,135,calm_high_cost,100718,33,300,fixed_spread,183.79999999999345,10.050000000000008
,31,144,0.40972222,59,3,136.0,6.449999999999999,97.15000000000873,5,1.98,0.0,0,90.70000000000873,inventory_aware,113.0,106,calm_high_cost,100718,28,300,inventory_aware,90.70000000000873,8.850000000000003
,30,152,0.38157895,58,2,134.0,4.3,76.30000000000291,5,2.0233333333333334,0.0,0,72.00000000000291,avellaneda_stoikov,108.0,115,calm_high_cost,100718,28,300,avellaneda_stoikov,72.00000000000291,8.700000000000005
,23,123,0.3495935,43,3,99.0,6.449999999999999,72.55000000001019,5,1.2266666666666666,0.0,0,66.10000000001018,bayesian_toxicity,92.0,93,calm_high_cost,100718,20,300,bayesian_toxicity,66.10000000001018,6.45
,61,233,0.45922747,107,15,214.0,30.3,-276.1400000001595,15,5.256666666666667,73.0,44,-306.4400000001595,fixed_spread,38.0,181,volatile_low_cost,100719,46,300,fixed_spread,-306.4400000001595,2.1400000000000015
,43,201,0.4079602,82,4,181.0,8.08,16.359999999964202,4,1.4066666666666667,45.0,29,8.279999999964202,inventory_aware,62.0,155,volatile_low_cost,100719,39,300,inventory_aware,8.279999999964202,1.640000000000001
,43,202,0.40594059,82,4,184.0,8.08,11.359999999964202,5,1.55,43.0,29,3.279999999964202,avellaneda_stoikov,62.0,156,volatile_low_cost,100719,39,300,avellaneda_stoikov,3.279999999964202,1.640000000000001
,31,153,0.37908497,58,4,144.0,8.08,-73.16000000002532,4,1.42,18.0,12,-81.24000000002532,bayesian_toxicity,76.0,117,volatile_low_cost,100719,27,300,bayesian_toxicity,-81.24000000002532,1.1600000000000006
,77,245,0.54693878,134,20,268.0,43.0,-690.0999999996857,29,14.166666666666666,125.0,64,-733.0999999996857,fixed_spread,-21.0,183,volatile_high_cost,100720,57,300,fixed_spread,-733.0999999996857,20.100000000000005
,45,188,0.49468085,93,-3,218.0,6.449999999999999,-258.94999999998254,5,2.1166666666666667,62.0,42,-265.3999999999825,inventory_aware,16.0,140,volatile_high_cost,100720,48,300,inventory_aware,-265.3999999999825,13.950000000000015
,48,192,0.515625,99,-3,221.0,6.449999999999999,-273.84999999999127,5,2.18,83.0,47,-280.29999999999126,avellaneda_stoikov,-5.0,143,volatile_high_cost,100720,51,300,avellaneda_stoikov,-280.29999999999126,14.850000000000017
,34,130,0.53846154,70,-2,174.0,4.3,-170.49999999999272,4,1.5133333333333334,36.0,26,-174.79999999999274,bayesian_toxicity,32.0,98,volatile_high_cost,100720,36,300,bayesian_toxicity,-174.79999999999274,10.500000000000007
,46,194,0.44845361,87,5,174.0,10.1,165.25999999990745,10,4.1866666666666665,3.0,3,155.15999999990746,fixed_spread,132.0,143,calm_low_cost,100721,41,300,fixed_spread,155.15999999990746,1.7400000000000009
,31,136,0.44117647,60,2,139.0,4.04,106.79999999996653,5,1.8633333333333333,1.0,1,102.75999999996652,inventory_aware,110.0,101,calm_low_cost,100721,29,300,inventory_aware,102.75999999996652,1.2000000000000004
,34,145,0.43448276,63,5,153.0,10.1,130.73999999994703,9,3.1766666666666667,1.0,1,120.63999999994704,avellaneda_stoikov,127.0,106,calm_low_cost,100721,29,300,avellaneda_stoikov,120.63999999994704,1.2600000000000007
,29,130,0.44615385,58,0,128.0,0.0,77.83999999997468,4,1.6133333333333333,4.0,3,77.83999999997468,bayesian_toxicity,101.0,98,calm_low_cost,100721,29,300,bayesian_toxicity,77.83999999997468,1.1600000000000004
,45,193,0.4507772,87,3,174.0,6.449999999999999,89.95000000006257,16,6.1066666666666665,4.0,4,83.50000000006257,fixed_spread,132.0,145,calm_high_cost,100722,42,300,fixed_spread,83.50000000006257,13.050000000000015
,32,152,0.39473684,60,4,140.0,8.6,30.000000000014552,5,2.5166666666666666,1.0,1,21.40000000001455,inventory_aware,117.0,113,calm_high_cost,100722,28,300,inventory_aware,21.40000000001455,9.000000000000005
,36,166,0.40361446,67,5,161.0,10.75,30.94999999999709,9,2.9566666666666666,1.0,1,20.19999999999709,avellaneda_stoikov,129.0,122,calm_high_cost,100722,31,300,avellaneda_stoikov,20.19999999999709,10.050000000000008
,31,150,0.38666667,58,4,127.0,8.6,26.30000000000291,4,1.5433333333333332,6.0,5,17.70000000000291,bayesian_toxicity,105.0,113,calm_high_cost,100722,27,300,bayesian_toxicity,17.70000000000291,8.700000000000003
,46,251,0.45418327,114,-22,228.0,44.44,-256.28000000014435,24,9.63,91.0,48,-300.72000000014435,fixed_spread,-5.0,189,volatile_low_cost,100723,68,300,fixed_spread,-300.72000000014435,2.2800000000000016
,40,215,0.38604651,83,-3,189.0,6.0600000000000005,84.33999999996013,5,1.8033333333333332,63.0,31,78.27999999996013,inventory_aware,16.0,159,volatile_low_cost,100723,43,300,inventory_aware,78.27999999996013,1.660000000000001
,41,223,0.39461883,88,-6,199.0,12.120000000000001,142.23999999993976,8,2.0733333333333333,75.0,39,130.11999999993975,avellaneda_stoikov,5.0,168,volatile_low_cost,100723,47,300,avellaneda_stoikov,130.11999999993975,1.7600000000000011
,29,155,0.36774194,57,1,149.0,2.02,111.85999999996784,5,1.26,37.0,19,109.83999999996784,bayesian_toxicity,31.0,112,volatile_low_cost,100723,28,300,bayesian_toxicity,109.83999999996784,1.1400000000000003
,39,250,0.412,103,-25,206.0,53.75,-960.4499999997206,29,14.45,97.0,49,-1014.1999999997206,fixed_spread,-14.0,182,volatile_high_cost,100724,64,300,fixed_spread,-1014.1999999997206,15.450000000000019
,38,188,0.40957447,77,-1,173.0,2.15,-94.54999999998654,5,2.2266666666666666,68.0,36,-96.69999999998655,inventory_aware,-16.0,142,volatile_high_cost,100724,39,300,inventory_aware,-96.69999999998655,11.55000000000001
,40,200,0.405,81,-1,185.0,2.15,-152.15000000001237,7,2.54,71.0,38,-154.30000000001237,avellaneda_stoikov,-17.0,153,volatile_high_cost,100724,41,300,avellaneda_stoikov,-154.30000000001237,12.150000000000013
,28,162,0.34567901,56,0,146.0,0.0,-36.399999999983265,4,1.0866666666666667,25.0,17,-36.399999999983265,bayesian_toxicity,38.0,123,volatile_high_cost,100724,28,300,bayesian_toxicity,-36.399999999983265,8.400000000000004
,39,185,0.40540541,75,3,150.0,6.0600000000000005,239.4999999999236,9,3.4133333333333336,6.0,5,233.4399999999236,fixed_spread,87.0,134,calm_low_cost,100725,36,300,fixed_spread,233.4399999999236,1.5000000000000009
,33,153,0.43137255,66,0,144.0,0.0,126.67999999997119,5,1.2966666666666666,6.0,5,126.67999999997119,inventory_aware,88.0,111,calm_low_cost,100725,33,300,inventory_aware,126.67999999997119,1.3200000000000007
,33,154,0.42857143,66,0,144.0,0.0,126.67999999997119,5,1.2966666666666666,6.0,5,126.67999999997119,avellaneda_stoikov,88.0,112,calm_low_cost,100725,33,300,avellaneda_stoikov,126.67999999997119,1.3200000000000007
,29,133,0.43609023,58,0,132.0,0.0,148.83999999997468,4,1.64,6.0,5,148.83999999997468,bayesian_toxicity,82.0,96,calm_low_cost,100725,29,300,bayesian_toxicity,148.83999999997468,1.1600000000000006
,43,209,0.39712919,83,3,166.0,6.449999999999999,158.54999999996653,9,3.1733333333333333,7.0,7,152.09999999996654,fixed_spread,126.0,150,calm_high_cost,100726,40,300,fixed_spread,152.09999999996654,12.450000000000014
,37,166,0.41566265,69,5,160.0,10.75,141.64999999999418,5,1.8433333333333333,6.0,6,130.89999999999418,inventory_aware,119.0,118,calm_high_cost,100726,32,300,inventory_aware,130.89999999999418,10.350000000000009
,39,179,0.40223464,72,6,172.0,12.899999999999999,181.20000000000437,6,2.02,6.0,6,168.30000000000436,avellaneda_stoikov,127.0,128,calm_high_cost,100726,33,300,avellaneda_stoikov,168.30000000000436,10.800000000000008
,32,150,0.4,60,4,137.0,8.6,110.00000000001455,4,1.4966666666666666,5.0,5,101.40000000001456,bayesian_toxicity,100.0,107,calm_high_cost,100726,28,300,bayesian_toxicity,101.40000000001456,9.000000000000004
,70,248,0.45967742,114,26,228.0,52.52,-705.2799999999697,26,11.79,89.0,52,-757.7999999999697,fixed_spread,15.0,179,volatile_low_cost,100727,44,300,fixed_spread,-757.7999999999697,2.2800000000000016
,43,180,0.45555556,82,4,184.0,8.08,-162.64000000004307,5,1.88,57.0,31,-170.7200000000431,inventory_aware,29.0,136,volatile_low_cost,100727,39,300,inventory_aware,-170.7200000000431,1.640000000000001
,51,208,0.44230769,92,10,211.0,20.2,-141.84000000005472,10,2.1633333333333336,63.0,35,-162.0400000000547,avellaneda_stoikov,39.0,154,volatile_low_cost,100727,41,300,avellaneda_stoikov,-162.0400000000547,1.8400000000000012
,31,135,0.43703704,59,3,150.0,6.0600000000000005,10.819999999974243,4,1.26,34.0,22,4.759999999974243,bayesian_toxicity,30.0,98,volatile_low_cost,100727,28,300,bayesian_toxicity,4.759999999974243,1.1800000000000006
,55,240,0.40833333,98,12,196.0,25.799999999999997,43.30000000013388,14,7.273333333333333,50.0,30,17.50000000013388,fixed_spread,62.0,180,volatile_high_cost,100728,43,300,fixed_spread,17.50000000013388,14.700000000000019
,29,175,0.32571429,57,1,130.0,2.15,-262.54999999999745,5,2.3566666666666665,22.0,14,-264.69999999999743,inventory_aware,45.0,129,volatile_high_cost,100728,28,300,inventory_aware,-264.69999999999743,8.550000000000004
,36,197,0.32994924,65,7,153.0,15.049999999999999,-120.75,11,3.6133333333333333,24.0,16,-135.8,avellaneda_stoikov,64.0,147,volatile_high_cost,100728,29,300,avellaneda_stoikov,-135.8,9.750000000000007
,20,135,0.28888889,39,1,103.0,2.15,-118.84999999998581,3,1.2033333333333334,12.0,9,-120.99999999998582,bayesian_toxicity,44.0,104,volatile_high_cost,100728,19,300,bayesian_toxicity,-120.99999999998582,5.850000000000002
,38,192,0.38541667,74,2,148.0,4.04,78.51999999988402,9,4.326666666666667,4.0,2,74.47999999988401,fixed_spread,109.0,137,calm_low_cost,100729,36,300,fixed_spread,74.47999999988401,1.4800000000000009
,26,151,0.35099338,53,-1,119.0,2.02,103.93999999996959,5,1.77,4.0,2,101.91999999996959,inventory_aware,89.0,110,calm_low_cost,100729,27,300,inventory_aware,101.91999999996959,1.0600000000000005
,26,151,0.35099338,53,-1,119.0,2.02,103.93999999996959,5,1.77,4.0,2,101.91999999996959,avellaneda_stoikov,89.0,110,calm_low_cost,100729,27,300,avellaneda_stoikov,101.91999999996959,1.0600000000000005
,26,129,0.41085271,53,-1,118.0,2.02,109.93999999997686,4,1.1733333333333333,6.0,3,107.91999999997687,bayesian_toxicity,91.0,95,calm_low_cost,100729,27,300,bayesian_toxicity,107.91999999997687,1.0600000000000005
,45,190,0.47368421,90,0,180.0,0.0,131.49999999996362,10,3.506666666666667,2.0,2,131.49999999996362,fixed_spread,136.0,138,calm_high_cost,100730,45,300,fixed_spread,131.49999999996362,13.500000000000016
,30,144,0.44444444,64,-4,147.0,8.6,88.39999999999418,5,1.7366666666666666,2.0,2,79.79999999999418,inventory_aware,122.0,105,calm_high_cost,100730,34,300,inventory_aware,79.79999999999418,9.600000000000007
,32,159,0.42767296,68,-4,157.0,8.6,93.80000000001746,7,2.0433333333333334,2.0,2,85.20000000001747,avellaneda_stoikov,128.0,115,calm_high_cost,100730,36,300,avellaneda_stoikov,85.20000000001747,10.200000000000008
,25,134,0.38059701,51,-1,122.0,2.15,57.350000000014916,5,1.24,2.0,2,55.20000000001492,bayesian_toxicity,100.0,97,calm_high_cost,100730,26,300,bayesian_toxicity,55.20000000001492,7.650000000000002
,46,223,0.46188341,103,-11,206.0,22.22,100.94000000004598,20,12.64,76.0,39,78.72000000004599,fixed_spread,26.0,168,volatile_low_cost,100731,57,300,fixed_spread,78.72000000004599,2.0600000000000014
,38,164,0.43902439,72,4,166.0,8.08,-120.44000000003143,5,1.9033333333333333,45.0,23,-128.52000000003144,inventory_aware,37.0,124,volatile_low_cost,100731,34,300,inventory_aware,-128.52000000003144,1.4400000000000008
,39,182,0.40659341,74,4,167.0,8.08,-126.48000000003958,5,1.9133333333333333,48.0,24,-134.5600000000396,avellaneda_stoikov,33.0,137,volatile_low_cost,100731,35,300,avellaneda_stoikov,-134.5600000000396,1.4800000000000009
,23,134,0.32835821,44,2,108.0,4.04,-23.88000000001921,3,1.0033333333333334,22.0,10,-27.920000000019208,bayesian_toxicity,36.0,104,volatile_low_cost,100731,21,300,bayesian_toxicity,-27.920000000019208,0.8800000000000004
,51,237,0.45991561,109,-7,218.0,15.049999999999999,-403.3499999999767,10,3.8333333333333335,73.0,39,-418.3999999999767,fixed_spread,26.0,181,volatile_high_cost,100732,58,300,fixed_spread,-418.3999999999767,16.35000000000002
,40,181,0.45303867,82,-2,189.0,4.3,-240.3000000000029,5,2.02,43.0,26,-244.60000000000292,inventory_aware,54.0,136,volatile_high_cost,100732,42,300,inventory_aware,-244.60000000000292,12.300000000000011
,45,208,0.44711538,93,-3,212.0,6.449999999999999,-239.95000000000437,7,2.3533333333333335,43.0,28,-246.40000000000435,avellaneda_stoikov,57.0,157,volatile_high_cost,100732,48,300,avellaneda_stoikov,-246.40000000000435,13.950000000000015
,27,135,0.4,54,0,134.0,0.0,-131.099999999984,3,1.1366666666666667,20.0,12,-131.099999999984,bayesian_toxicity,48.0,102,volatile_high_cost,100732,27,300,bayesian_toxicity,-131.099999999984,8.100000000000001
,42,173,0.44508671,77,7,154.0,14.14,31.45999999990454,9,3.0833333333333335,3.0,3,17.31999999990454,fixed_spread,121.0,139,calm_low_cost,100733,35,300,fixed_spread,17.31999999990454,1.540000000000001
,28,141,0.38297872,54,2,120.0,4.04,75.91999999997643,4,1.6833333333333333,1.0,1,71.87999999997642,inventory_aware,94.0,114,calm_low_cost,100733,26,300,inventory_aware,71.87999999997642,1.0800000000000005
,30,144,0.38888889,56,4,126.0,8.08,80.879999999961,6,1.81,1.0,1,72.799999999961,avellaneda_stoikov,96.0,117,calm_low_cost,100733,26,300,avellaneda_stoikov,72.799999999961,1.1200000000000006
,29,131,0.4351145,57,1,132.0,2.02,80.85999999996784,5,1.4733333333333334,0.0,0,78.83999999996784,bayesian_toxicity,97.0,104,calm_low_cost,100733,28,300,bayesian_toxicity,78.83999999996784,1.1400000000000006
,46,199,0.40703518,81,11,162.0,23.65,145.85000000018044,17,8.84,1.0,1,122.20000000018044,fixed_spread,140.0,148,calm_high_cost,100734,35,300,fixed_spread,122.20000000018044,12.150000000000013
,30,157,0.38853503,61,-1,137.0,2.15,68.85000000001673,4,1.4833333333333334,1.0,1,66.70000000001673,inventory_aware,117.0,114,calm_high_cost,100734,31,300,inventory_aware,66.70000000001673,9.150000000000002
,30,157,0.38853503,61,-1,137.0,2.15,73.85000000002401,5,1.4266666666666667,1.0,1,71.700000000024,avellaneda_stoikov,117.0,115,calm_high_cost,100734,31,300,avellaneda_stoikov,71.700000000024,9.150000000000002
,24,135,0.36296296,49,-1,108.0,2.15,70.65000000001601,4,0.8766666666666667,0.0,0,68.500000000016,bayesian_toxicity,87.0,99,calm_high_cost,100734,25,300,bayesian_toxicity,68.500000000016,7.3500000000000005
,45,219,0.40639269,89,1,178.0,2.02,179.2199999999175,7,2.8033333333333332,46.0,29,177.19999999991748,fixed_spread,38.0,168,volatile_low_cost,100735,44,300,fixed_spread,177.19999999991748,1.7800000000000011
,35,170,0.4,68,2,153.0,4.04,-14.360000000029686,4,1.7666666666666666,30.0,18,-18.400000000029685,inventory_aware,56.0,131,volatile_low_cost,100735,33,300,inventory_aware,-18.400000000029685,1.3600000000000008
,38,186,0.39784946,74,2,165.0,4.04,-4.480000000043219,7,2.4166666666666665,36.0,23,-8.520000000043218,avellaneda_stoikov,58.0,142,volatile_low_cost,100735,36,300,avellaneda_stoikov,-8.520000000043218,1.4800000000000009
,27,124,0.42741935,53,1,131.0,2.02,-61.06000000002314,3,0.9933333333333333,22.0,11,-63.08000000002314,bayesian_toxicity,58.0,93,volatile_low_cost,100735,26,300,bayesian_toxicity,-63.08000000002314,1.0600000000000005
,57,239,0.47698745,114,0,228.0,0.0,38.90000000007785,10,3.88,108.0,55,38.90000000007785,fixed_spread,-32.0,176,volatile_high_cost,100736,57,300,fixed_spread,38.90000000007785,17.10000000000002
,39,172,0.45348837,78,0,176.0,0.0,-232.6999999999789,5,2.1633333333333336,57.0,32,-232.6999999999789,inventory_aware,2.0,128,volatile_high_cost,100736,39,300,inventory_aware,-232.6999999999789,11.70000000000001
,43,194,0.44329897,86,0,195.0,0.0,-283.89999999998327,7,2.4,60.0,34,-283.89999999998327,avellaneda_stoikov,-4.0,144,volatile_high_cost,100736,43,300,avellaneda_stoikov,-283.89999999998327,12.900000000000015
,27,135,0.4,54,0,139.0,0.0,-160.09999999998763,5,1.48,32.0,19,-160.09999999998763,bayesian_toxicity,6.0,99,volatile_high_cost,100736,27,300,bayesian_toxicity,-160.09999999998763,8.100000000000003
,42,212,0.4009434,85,-1,170.0,2.02,317.2999999999629,8,2.0833333333333335,5.0,4,315.2799999999629,fixed_spread,124.0,157,calm_low_cost,100737,43,300,fixed_spread,315.2799999999629,1.700000000000001
,31,159,0.39622642,63,-1,146.0,2.02,177.73999999996158,5,1.84,3.0,2,175.71999999996157,inventory_aware,114.0,117,calm_low_cost,100737,32,300,inventory_aware,175.71999999996157,1.2600000000000007
,33,171,0.39766082,68,-2,160.0,4.04,236.6399999999485,9,2.61,3.0,2,232.5999999999485,avellaneda_stoikov,127.0,125,calm_low_cost,100737,35,300,avellaneda_stoikov,232.5999999999485,1.3600000000000008
,31,139,0.4676259,65,-3,154.0,6.0600000000000005,126.69999999997162,4,1.1766666666666667,3.0,2,120.63999999997162,bayesian_toxicity,124.0,104,calm_low_cost,100737,34,300,bayesian_toxicity,120.63999999997162,1.3000000000000007
,45,153,0.52941176,81,9,162.0,19.349999999999998,325.8500000000058,10,4.136666666666667,4.0,4,306.5000000000058,fixed_spread,123.0,122,calm_high_cost,100738,36,300,fixed_spread,306.5000000000058,12.150000000000013
,33,108,0.57407407,62,4,144.0,8.6,152.70000000001164,5,1.8466666666666667,4.0,4,144.10000000001165,inventory_aware,104.0,88,calm_high_cost,100738,29,300,inventory_aware,144.10000000001165,9.300000000000006
,35,115,0.57391304,66,4,154.0,8.6,165.10000000002037,6,1.8333333333333333,4.0,4,156.50000000002038,avellaneda_stoikov,115.0,93,calm_high_cost,100738,31,300,avellaneda_stoikov,156.50000000002038,9.900000000000007
,26,89,0.5505618,49,3,108.0,6.449999999999999,80.65000000000146,5,1.61,4.0,3,74.20000000000145,bayesian_toxicity,86.0,75,calm_high_cost,100738,23,300,bayesian_toxicity,74.20000000000145,7.350000000000002
